_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,cannot_decide_reason,sim_score,sim_score:variance,a,b,cannot_decide_reason_gold,cluster_a,cluster_b,id_a,id_b,lemma,sim_score_gold,time_a,time_b
2530447246,false,finalized,5,11/5/2019 17:34:01,,3.0,0.632,"it been getting . "" the knackes ' home was a solid , respectable , [[brick]] house with a tiled roof and ivy - covered walls , comfortably secluded behindhedges and shrubbery in a quiet area of woods and houses about five miles from weissenberg . gustav knacke said that it had been built by his father , who had been a teacher of theology and philosophy at the university of leipzig","wood lends itself readily to colonial designs and to the characteristic types english types , or the houses of southern europe with their tile roofs and iron balconies . [[brick]] suggests charming english cottages , colonial houses , and whitewashed french cottages . one of the most necessary steps in developing the design of the house is to learn how the owners live , because the exterior must express the plan of the house , and the plan depends on how the people who live in it like to spend their",,0,0,1,2,brick,,1970-80,1930-40
2530447247,false,finalized,5,11/5/2019 17:08:59,,2.8,0.98,"gye and barnard wanted to make no such mistake . furthermore , they knew that with the isolation of the [[virus]] the battle would be only half won . a cure must be found later .","undead be born . [[virus]] can not be traced to rotten meat , obscene sexual rite of autumnal haystack , nor the french itch . maybe the devil have made this devil thing .",,0,0,0,1,virus,,1910-20,1970-80
2530447248,false,finalized,5,11/5/2019 17:42:48,,2.0,0.894,they broke the police lines and in . a few minutes the whole boulevard was filled with a [[compact]] mass of cheering men and women . the crowd extended from the hotel almost to the opera house 300 yards away .,"also the condo in palm beach . ( she finds the [[compact]] disc she has been searching for and comes down . ) also my share of the royalties on any and all recordings , compact discs , cassettes , videocassettes , or films made prior to our divorce .",,0,3,7,16,compact,,1930-40,1970-80
2530447249,false,finalized,5,11/5/2019 17:34:01,,3.4,0.49,"reed made it . his pregnant wife did n ' t , her left leg was shattered , her hip broken , three vertebrae in her [[spine]] were damaged , and she had a deep gash in her forehead . doctors feared she might never walk again and that her unborn child might be seriously hurt .","the origin of the word rickets is obscure . the derivation which glisson seemed to favour was from the greek word for a [[spine]] paxls , which became converted into the word paxrrls , and so to rickets . there is no doubt that the greek physicians knew of bone deformities such described both by soranus of ephesus and by the omniscient galen , but there is no evidence",,1,1,11,13,spine,,1970-80,1950-60
2530447250,false,finalized,5,11/5/2019 17:34:27,,2.8,0.4,"assumed an admirable pose , his left foot forward , his hand resting on the handle of his tomahawk , his whole position that of a gathering his strength for a tremendous leap . but though his fingers toyed with the weapon at his waist , they did not draw it forth ; it was for that precise [[signal]] the youth was waiting . while in this attitude , which might have been accepted as indicating the most heroic courage , deerfoot saw the lump or adam ' s apple rise sink in his throat , precisely as if he were to swallow something .","i - - er - - suppose i did . "" "" does n ' t it strike you that the boys who broke your [[signal]] lights were the ones who ran away so fast ? "" "" then you boys did n ' t do it !",,1,3,0,15,signal,,1910-20,1910-20
2530447251,false,finalized,5,11/5/2019 17:23:31,,2.2,1.166,"tile practice came under scrutiny because as a tax - exempt organization , the association was not allowed to make political donations . when the grand jury learned of the mo fund and saw that it had [[net]] been mentioned in the board of elections report , it more than a year ago subpoenaed the reports . prosecutors contended the reports were part of a coverup by the association .","there is no telling what i might do . "" "" you ought to have a [[net]] to perform over , like the circus people do , "" declared emma . "" do we go ?",,4,0,6,10,net,,1970-80,1910-20
2530447252,false,finalized,5,11/5/2019 16:50:17,,2.4,0.8,"photograph a "" dream team "" lineup of nikon 20x120 binoculars , fujinon 25x150em giant binoculars , and a pentax ed spotting scope enabled attendees to compare the equipment . takahashi [[optical]] designer toshinori yuyama answers a question about his company ' s newtoa - 130 apochromatic refractor , which uses a triplet objective . but others found what they were seeking ."," volpone - renaissance rascality in sumptuous settings ( time , april 23 ) . musical [[optical]] topics for tropical weather : good news , a connecticut yankee , show boat , rain or shine , blackbirds of 1928 george white ' s scandals , the vanities .",,0,2,9,10,optical,,1990-00,1910-20
2530447253,false,finalized,5,11/5/2019 16:57:30,,2.2,0.98,"rediscount rates . as expected , the chicago and boston [[federal]] reserve banks , by lifting their rediscount rates above the country ' s 4 % level to 4 % a fortnight ago , excited other district banks last week to do the same . so doing were st .","114 the chaplain ( jubilantly ) may 2 , 1863 - - chancellorsville ! here in one of the most brilliant exploits of all military history , lee and stonewall jackson struck the [[federal]] forces under hooker like lightning and scattered them . jackson suffered an arm wound in the fight .",,0,5,10,33,federal,,1910-20,1950-60
2530447254,false,finalized,5,11/5/2019 17:23:31,,3.0,1.095,"they have a thing called "" indirect influence , "" the indirection of which is extreme indeed . it has been claimed that they are furnished with an ancient arguebuse called "" [[virtual]] representation . "" virtual representation ?","this is followed on p . 65 by this statement : if a social body of any kind is and if these forces are in equilibrium , the total virtual work done by these social forces is zero for any [[virtual]] displacements of the social body consistent with the | constraints ' . in mechanics , this proposition is both meaningful and important ; in sociology it is neither .",,0,0,5,8,virtual,,1910-20,1950-60
2530447255,false,finalized,5,11/5/2019 17:07:14,,2.6,1.02,"in the leaves of the elder ( fig . too , [[leaf]] of the fuchsia two or three palisade cells frequently join by their lower ends on to one and the same cell of the spongy parenchyma ( fig . 98 ; see also fig .","- inch brick wall carrying a load of 12 , 000 pounds per running foot is to be placed on a soft , wet soil where the unit pressure can not be relied on for more than 2 , 000 pounds per square foot . what must be the spacing of 10 - by 12 - inch footing timbers of long - [[leaf]] yellow pine ? figure | this shows that the beams must be spaced 56 .",,0,8,13,32,leaf,,1950-60,1930-40
2530447256,false,finalized,5,11/5/2019 17:34:01,,2.8,0.4,but the story does establish that amphetamines were often a part of jacobson ' s prescriptions . many of jacobson ' s patients regard him as a [[virtual]] magician whose treatments have been essential to their careers . others have found the price of performance too high .,"this is followed on p . 65 by this statement : if a social body of any kind is and if these forces are in equilibrium , the total virtual work done by these social forces is zero for any [[virtual]] displacements of the social body consistent with the | constraints ' . in mechanics , this proposition is both meaningful and important ; in sociology it is neither .",,0,0,6,8,virtual,,1970-80,1950-60
2530447257,false,finalized,5,11/5/2019 16:40:47,,3.0,0.632,"lynn helms . administrator of the [[federal]] aviation administration , alerted airline presidents to the possible cutbacks at a private board meeting yesterday in washington of the air transport association , an industry group . airline operations , which are pushing close to 70 % or 75 % of normal at 22 major airports ."," however , the recurring need to rely on a private individual in times of crisis slowly eroded the longstanding political opposition to a central bank . the [[federal]] reserve came into existence in 1913 , the same year that j . p .",,1,4,21,44,federal,,1970-80,1990-00
2530447258,false,finalized,5,11/5/2019 17:34:27,,3.2,0.748,"an especially important event in the building of the railroads took place in 1869 . in that year , helped by [[federal]] land grants , the first transcontinental line of railroad , extending from the midwest to the pacific coast , was completed . from then on , goods and persons could be moved by rail all the way across the continent .","we must rid ourselves , in other words , of the innumerable devices for creating unnecessary jobs . we must end every useless political job in the [[federal]] , state or city bureaucracies relief for the period of the war . relief should be given only to unemployables .",,7,6,18,37,federal,,1950-60,1930-40
2530447259,false,finalized,5,11/5/2019 16:33:50,,2.6,1.02,""" "" very good , sir , "" said bumpo , turning round smartly and making for the stairway . "" now matthew , "" said the doctor , "" you can take the [[coach]] from penzance to bristol . and from there it is not very far to puddleby , as you know .","the credit for victory is given to ed . leader , new yale [[coach]] , from washington . the same afternoon navy rowed to an easy victory over princeton and harvard at princeton .",,1,0,0,5,coach,,1910-20,1910-20
2530447260,false,finalized,5,11/5/2019 16:29:05,,3.2,0.4,"endorsing the principle of social security in provision for the needy aged , sick , disabled and unemployed . the declaration expressed doubt that the new [[federal]] social security act would accomplish its ends , and suggested amendments . but pledged industry to cooperate to make it effective .","dooling in the office of district attorney swann , were asked , "" who gets the money to that district ? "" this situation , denounced by one [[federal]] official as "" one of the most outrageous "" ever brougnt to his attention , came about , according to the board members , because of two disgruntled men who had been certified ? for service .",,7,3,17,25,federal,,1930-40,1910-20
2530447261,false,finalized,5,11/5/2019 17:07:14,,2.6,1.02,"chicken wire stretched across the beds a few inches above the ground discourages her dogs from digging up or trampling plants and provides the mums with support , preventing them from flopping open in the center after a heavy rain . all but the most [[compact]] cultivars benefit from pinching or shearing back . shearing plants to six inches also temporarily eliminates the black aphids that congregate near the stem tips .","it was just a congeries of millions of separate units - - like a quart of sea sand . on that date the congress gave nra a mandate to assemble and [[compact]] them into a cohesive and interrelated system , like a brick . but the plan for doing this , the organization or machine to accomplish it , the leadership to secure voluntary action and public support were without form and void - - not a scratch of a pen on paper , except our own anticipatory",,0,2,9,12,compact,,1990-00,1930-40
2530447262,false,finalized,5,11/5/2019 17:19:02,,3.0,1.095,fight had been expected . police and [[federal]] operatives felt relieved today that kelly had been captured without the loss of a life . it had been expected that he would resist unto the last bullet .,"rediscount rates . as expected , the chicago and boston [[federal]] reserve banks , by lifting their rediscount rates above the country ' s 4 % level to 4 % a fortnight ago , excited other district banks last week to do the same . so doing were st .",,8,0,2,10,federal,,1930-40,1910-20
2530447263,false,finalized,5,11/5/2019 17:29:39,,2.8,1.166,"the accident happened as the train , bound for new york from newark , entered the station . the first car detached from the others and careened 100 feet up the track to the east end of the station , knocking down [[signal]] equipment and tearing up the third rail as it hurtled along . it caught fire and , after the passengers escaped , burned out , becoming charred and blackened throughout , its windows smashed and its seats thrown about .","really think . * * * * * on 7 june 2287 , a [[signal]] officer on the earth destroyer muldoon picked up a faint signal coming from the general direction of the constellation of sagittarius . it was the standard emergency signal for distress .",,3,3,17,18,signal,,1930-40,1950-60
2530447264,false,finalized,5,11/5/2019 17:29:39,,3.2,0.98,""" something important ! a wave of ice rattled down kennon ' s [[spine]] , and then he grinned feebly . alexander did n ' t know .","pure hysteria occurred uncommonly . one patient had fallen down stairs 12 years before , landing on the base of the [[spine]] . iie was asymptomatic until the past three to four years , during which time ire had had intermittent low backache .",,4,1,3,12,spine,,1950-60,1930-40
2530447265,false,finalized,5,11/5/2019 17:34:27,,2.2,1.166,"as a means of raising additional capital , while at the same time keeping the company privately - owned . such a financing vehicle would give smith ' s loyal employees "" a piece - of - the - action "" in [[federal]] express . brick meers felt smith was getting poor advice , and strongly urged that the only way to make smith "" whole "" was through a public offering of stock .","there should be such a fire every saturday afternoon at the same time with the same actual damage . this time it was the records and documents of the [[federal]] trade commisision , said to be "" priceless . "" also the reels of official motion pictures of historical or technical value .",,8,1,1,22,federal,,1970-80,1930-40
2530447266,false,finalized,6,11/5/2019 16:50:23,,2.5,0.764,"increase in britain ' s foreign trade there was no doubt as to the serious nature of the economic problem . the united kingdom had , before the war , become a hive of germanized trade and industry with such vital things as chemical articles , dyes and tungsten , and such important trades as the toy industry , [[optical]] and electrical apparatus , almost entirely in german hands ; the great metal interests of australia had got completely under german canadian interests ? more in the latter case than was generally mown .","the baling - wire - and - razor experiments are part of a do - it - yourself program intended to find ways to contrive laboratory equipment from cheap and available materials . the doo - dlers have already produced a strobe unit - a simple [[optical]] device for cutting up motion into a series of split - second visual pictures - out of two tongue depressors , the flat top of a tin can , a woman ' s dress snap and a piece of baling wire . a way of demonstrating wave mechanics was developed by shining an automobile taillight through a window",,0,4,5,18,optical,,1910-20,1950-60
2530447267,false,finalized,5,11/5/2019 17:24:24,,3.4,0.8,"the thornwood sprinter , whose first name is pronounced brew - shay , transferred to the south holland school from jackson , miss . , last fall and has been a most welcome addition to [[coach]] gary haupert ' s team . williams , a senior , has been one of the top sprinters in the chicago area this spring .","this rebuff , although probably unintentional , precipitated one of the most publicized coaching feuds in collegiate history . [[coach]] kiphuth frankly disliked his aggressive midwestern rival , saw no use for his mechanical rabbits and other training gadgets used to develop stamina and pace . coach mann looked with disdain on his eastern rival who had taught himself to teach swimmers by watching others swim .",,0,0,6,7,coach,,1970-80,1930-40
2530447268,false,finalized,5,11/5/2019 17:23:06,,2.2,0.748,"the rest of the cylinder shows no differentiated organs except at the base , where there exists a pedal disk line drawn through the hydra from the mouth and hypostome ( fig . 57 , b , hy ) to the pedal [[disk]] represents the primary axis of the animal . this is the oralaboral axis and is not equivalent to the anteroposterior axis of higher animals , as will be made plain in a later chapter .","their nuclei i could not observe . the floating figures had drawn close to that [[disk]] and i felt a surge of strength , a snapping of the spell that had bound us , an instantaneous withdrawal of the inhibiting force . ventnor broke into a run , holding his rifle at the alert .",,0,0,0,2,disk,,1910-20,1930-40
2530447269,false,finalized,5,11/5/2019 18:09:16,,2.4,1.02,a sensation like the thrill of great music began to germinate within him . without haste he laid his left hand upon the edge of the rock [[leaf]] and knew from that contact how safely he was climbing . had he been afraid he would have felt relief at grasping the jughandle hold .,"he found no fruit , nothing that looked fermentable . something in the spiny [[leaf]] stung like poison . flinging it aside , he pushed into the brittle tangle .",,6,0,2,11,leaf,,1930-40,1970-80
2530447270,false,finalized,5,11/5/2019 17:35:41,,1.8,0.98,"a meeting was arranged between the president of the production company and the director of programming of the network , after which it was announced that the network had changed its mind ; it now approved the series ? and would receive 50 percent of all [[net]] profits from nonnetwork uses after the original run . since the pilot had been made and the series presold , the network was taking no risk .","the party behind her , it would be fun to lie between cool sheets and listen to the wind in the willow tree outside of her window . then she would be comfortable , not excited as she was when she twirled a basket - ball toward the [[net]] , or unlike herself as she felt in evening dress . when she lay in her grandmother ' s bed , all that mattered was the sweet , night wind and the tired feeling that began to come over her .",,2,6,1,22,net,,1970-80,1930-40
2530447271,false,finalized,7,11/5/2019 16:36:54,,2.86,0.833,"the 175th had been the first national guard squadron to receive lantirn . it was a small collection of electronic and [[optical]] systems that enabled the hog to see at night while flying at minimum altitude searching for targets . the systems projected a head - up display ( hud ) on the fighter ' s windshield , in effect turning night to day and making this mission profile marginally less hazardous .","the onetouch does a good job of scanning typewritten pages , handwritten notes and business cards and then translating them into editable text . the scanner comes bundled with excellent ocr ( [[optical]] character recognition ) software that reproduces typed characters so that you can work with them in your favorite word - processing program . you can use the scanner to copy and fax , and you can make easy touch - ups and clean up images with the photoenhancer software that comes up by the end of the",,4,4,16,19,optical,,1970-80,1990-00
2530447272,false,finalized,5,11/5/2019 17:24:24,,2.0,1.095,"61 wind caught it , a cupped sail ; the line burned through his fingers ' crook as he was jerked away from the building . for a moment , clutching the angel to his chest in a reflex spasm , he saw the massed clouds skirting the wall far below , the angel ' s dark hair a [[net]] over his face , the strands twisting on his tongue as he gasped for breath . another gust of wind , the membrane flapping and billowing around them , and he felt his boots strain against the pithons ' hold .","complexion ; nor improve the laborious heaping up of sentences that recall freshman compositions in which every preposition helped to attain the required thousand words . in this case the required 214 pages contain the usual directions for shifting the weight from the right to the left foot ; a lucid diagram of the centre theory ( advising for [[net]] play a deep ball centre , which opens up less ) ; repeated admonitions to practice "" for is it not so in everything - the more one learns the more one realizes there is still more to learn ? "" ; and 32 drawings by the author of various tennis stars in action .",,0,6,11,20,net,,1970-80,1910-20
2530447273,false,finalized,5,11/5/2019 17:11:43,,3.2,0.748,"there has been direct sequence of action , from the sherman anti - trust law of 1890 , through the interstate commerce act made effective by the amendment of 1906 , through the various enactments for the conservation of the national resources , to the more recent acts creating a federal reserve board to restore democracy of credit , ' and a [[federal]] trade commission to attempt the restoration of free competition in business . i do not refer to the tariff in this enumeration because tariff legislation must follow the swing of the political pendulum until the tariff is placed on a non - partisan and scientific basis .","of lorraine were re ? stored to france , and the italian trentino to italy , if the armenian vilavets were placed under russian rule and the turkish straits neutralized , if finally the hapsburgs , at the moment when they received the polish crown , would also remodel the dual monarchy on a [[federal]] basis , with a fullpromise of liberty to the czechs , the south slays and the roumans within it , there would be small reason to regret that the poles were enjoying freedom "" in the other camp . "" it is of course the corollary of such a settlement that it should rec",,1,9,20,46,federal,,1910-20,1970-80
2530447274,false,finalized,5,11/5/2019 17:17:08,,2.4,0.8,"it ' s this legal fight that is raising all the questions about the role of government regulators in the failure . in a federal court case , these depositors charge that [[federal]] hank regulatory agencies , knowing san francisco national was "" insolvent or in imminent danger of insolvency , "" took unusual steps "" to keep the bank open and to avoid disclosure of its true condition to the public . "" consequently , the depositors complain , they were lulled into keeping in the bank","dooling in the office of district attorney swann , were asked , "" who gets the money to that district ? "" this situation , denounced by one [[federal]] official as "" one of the most outrageous "" ever brougnt to his attention , came about , according to the board members , because of two disgruntled men who had been certified ? for service .",,8,3,3,25,federal,,1950-60,1910-20
2530447275,false,finalized,6,11/5/2019 16:43:00,,2.83,0.898,the author has been covering aids full time for the san francisco chronicle since 1983 . most of his tales underscore a theme that is painfully ; familiar to aids researchers : both the [[federal]] government and the gay community squandered lives and let the disease rage out of control by focusing on ideological preaching instead of public health .,"economy is trudging along at a slow 3 % annual growth rate , investors see plenty of reasons for putting their money on the . [[federal]] reserve chairman paul volcker hinted last month that the central bank will continue to apply downward pressure on rates in order to keep the economy moving . volcker seemed to confirm that policy last week , when he stated that the fed ' s open - market committee will keep a relatively loose rein on the money supply , a",,2,4,6,41,federal,,1970-80,1970-80
2530447276,false,finalized,5,11/5/2019 17:23:50,,2.4,1.2,"onion flowers have higher levels of medicinal compounds than the bulbs , and they taste fabulous when used in place of raw , chopped onions . "" choosing varieties each ring in [[leaf]] , so onion plants that have many big leaves when they form bulbs will produce the best and biggest onions . that means that providing onions with a long , stress - free growing season is the key to growing robust bulbs .","the street is filled with people who are too medicated to talk so they wave at one another , look like big birds that are using the avenue as a runway . i wait in line at the newsstand , [[leaf]] through slick pornography , show no shame at all . the times truck seems like an airplane that ' s dropping supplies to the troops .",,0,2,14,26,leaf,,1990-00,1970-80
2530447277,false,finalized,5,11/5/2019 17:38:25,,2.8,0.748, * wastewater . the [[federal]] government alleges ibp has violated ammonia limitations . ibp officials disagree .,"international regulations on environmental standards , such as the persistent organic pollutants treaty ( pops ) ; * 2 ) fight for passage of and adherence to right to know laws globally , nationally , and locally that ensure communities are informed about what chemicals are being deposited in their backyards , allowing for pressure on companies to comply with [[federal]] and statewide regulations ; * 3 ) advocate for the precautionary principle , which holds that governments and corporations should take measures to protect public health and the environment where substantial damage is threatened harm ; and * 4 ) propel environmentally savvy women into public office and leadership of environmental organizations , to link",,2,6,9,39,federal,,1990-00,1990-00
2530447278,false,finalized,5,11/5/2019 17:33:15,,2.8,0.98,"before art , magnificent in its final appearance . he and kakeena were pleased with it when it was finally ready for erecting into place , and they were honored when the toion , kot - le - an and the shaman came south to honor and bless it as it rose in the air , a [[signal]] that in the house below lived a tlingit family that took life seriously . married , with a house three - quarters built and a bright totem in place , raven - heart was at work in june of 18oz when kot - le - an and two of his men ran east to the salmon stream","down a flight of stairs , like flying . the starting [[signal]] has been given . an official at the end of the long dirty platform waving a yellow signal light above his head .",,1,1,1,3,signal,,1970-80,1950-60
2530447279,false,finalized,5,11/5/2019 17:20:53,,2.4,0.8,"but i was sick a lot of times and i could more shots back at the sugar camp ? "" "" i could n ' t hear anything for a long time but folded [[leaf]] ' s head breaking open against the beech tree . and i could hear him ask me to help him .","the boy felt hope piercing into him like one of the beams of sunlight that were cutting through house . the [[leaf]] had been turned over at last . the light of the sun passed on then , and he waited for the wrath of his father to burst out .",,6,8,1,34,leaf,,1970-80,1990-00
2530447280,false,finalized,6,11/5/2019 16:56:05,,2.67,0.471,""" no , but i know how to reheat it . the restaurant even wrote it down on a little [[card]] . "" he smiled and left the room .","i think the new bank a good investment . but as for that being a drawing - [[card]] in my favor , why look to yourself . here ' s jack kimball , "" went on ed , "" the best musician at exmouth .",,0,0,8,9,card,,1950-60,1990-00
2530447281,false,finalized,5,11/5/2019 16:57:30,,3.0,0.0,"$ 54 . 2 billion amount the current [[federal]] deficit grew in july , to a total of $ 324 billion $ 29 . 2 billion amount the deficit grew in july 2002 , to a total of $ 145 .","8 bil every year , the department of education writes checks for $ 750 million to some 2 , 700 school districts that are home to large numbers of federal workers . the rationale is that these districts have to educate children of [[federal]] employees , but federal installations do n ' t pay property taxes that finance most school districts . about half of this impact aid ' goes to the poorest school districts , but nearly one fifth goes to the richest ones .",,0,7,14,19,federal,,1990-00,1990-00
2530447282,false,finalized,5,11/5/2019 17:23:31,,3.2,0.748,"and when he had eaten , he wanted nothing more than to lie down on the front porch where the night was a little cooler . she sat alongside him , fanning him with a palmetto [[leaf]] . once she started to tell him about niccolene , but he fell asleep in the middle of her first sentence .","onion flowers have higher levels of medicinal compounds than the bulbs , and they taste fabulous when used in place of raw , chopped onions . "" choosing varieties each ring in [[leaf]] , so onion plants that have many big leaves when they form bulbs will produce the best and biggest onions . that means that providing onions with a long , stress - free growing season is the key to growing robust bulbs .",,6,0,3,14,leaf,,1950-60,1990-00
2530447283,false,finalized,5,11/5/2019 17:17:08,,1.4,0.49,"welfare of the patients , right principles do seem to be making headway , even in places where the big split was for many years standard operating procedure . in columbus , ohio , reform began in 1945 , when two of the city ' s busiest fee - splitting surgeons decided , with mixed motives , to turn over a new [[leaf]] . they realized fee splitting was bad for the patient , and they were also tired of kicking back half their income to referring physicians .","door , listens there for a moment , then continues over to desk . he picks up the envelope , opens the flap , takes out the unbound script and begins to [[leaf]] through the pages . at this moment the sound of someone ' s footsteps in the hall makes him quickly replace the script into the envelope and throw it down on the desk .",,5,8,8,33,leaf,,1950-60,1950-60
2530447284,false,finalized,5,11/5/2019 17:26:40,,3.0,0.632,"international regulations on environmental standards , such as the persistent organic pollutants treaty ( pops ) ; * 2 ) fight for passage of and adherence to right to know laws globally , nationally , and locally that ensure communities are informed about what chemicals are being deposited in their backyards , allowing for pressure on companies to comply with [[federal]] and statewide regulations ; * 3 ) advocate for the precautionary principle , which holds that governments and corporations should take measures to protect public health and the environment where substantial damage is threatened harm ; and * 4 ) propel environmentally savvy women into public office and leadership of environmental organizations , to link","of lorraine were re ? stored to france , and the italian trentino to italy , if the armenian vilavets were placed under russian rule and the turkish straits neutralized , if finally the hapsburgs , at the moment when they received the polish crown , would also remodel the dual monarchy on a [[federal]] basis , with a fullpromise of liberty to the czechs , the south slays and the roumans within it , there would be small reason to regret that the poles were enjoying freedom "" in the other camp . "" it is of course the corollary of such a settlement that it should rec",,6,9,39,46,federal,,1990-00,1970-80
2530447285,false,finalized,5,11/5/2019 17:42:48,,3.2,0.4,the author has been covering aids full time for the san francisco chronicle since 1983 . most of his tales underscore a theme that is painfully ; familiar to aids researchers : both the [[federal]] government and the gay community squandered lives and let the disease rage out of control by focusing on ideological preaching instead of public health .,"authorities spent another $ 288 million that year on capital improvements . 8 combine these figures with the some $ 600 million spent by various [[federal]] and state agencies on parks and recreation and government involvement becomes a billion - plus activity by state legislatures and the congress for the acquisition and development ( capital expenditures ) of natural resources and parks . add to them the millions of dollars which are spent for recreation by state departments of public instruction , conservation , highways , welfare",,2,6,6,36,federal,,1970-80,1970-80
2530447286,false,finalized,5,11/5/2019 17:07:19,,3.0,0.632,"under our system of government such a conclusion is obviously untenable . there is no such avenue of escape from the pa ramount authority of the [[federal]] constitution . "" finally , this decision in the constantin case stated : "" if it he assumed that the governor was entitled to declare a state of insurrection and to bring military force to the aid of civil authority , the proper use of that power in this instance was to maintain the federal court in the exercise of its jurisdiction","was the inherited pattern of individualism and particularism that in spite of countless and continuous marriage alliances between the rulers of these city states , political connections never developed beyond the point of military alliances . far from reaching the kind of unification toward which the monarchy in france was moving , the italian city states did not even develop those [[federal]] leagues which might have served as a substitute and been a bulwark against disaster when the northern invasions began . | indeed it was not in the advanced civilization of the italian city states , but in the economically and culturally backward cantons of switzerland that europe found the first successful example of federal institutions since antiquity .",,2,9,8,48,federal,,1950-60,1950-60
2530447287,false,finalized,5,11/5/2019 17:24:24,,3.6,0.49,"there has been direct sequence of action , from the sherman anti - trust law of 1890 , through the interstate commerce act made effective by the amendment of 1906 , through the various enactments for the conservation of the national resources , to the more recent acts creating a federal reserve board to restore democracy of credit , ' and a [[federal]] trade commission to attempt the restoration of free competition in business . i do not refer to the tariff in this enumeration because tariff legislation must follow the swing of the political pendulum until the tariff is placed on a non - partisan and scientific basis .","it can , if it will , transform american politics . on the local , state , and [[federal]] level , labor needs to win the support of farmers , self - employed business men and professional groups , , youth , the minorities , the rode - . pendents , and the eggheads .",,1,6,20,38,federal,,1910-20,1950-60
2530447288,false,finalized,5,11/5/2019 17:28:11,,3.4,0.49,"tint well away from it , - - with tamarisk and kerria outside , abreast of them , and then pink and red spireas ( bumaldi and its dwarf variety , anthony waterer ) . on the other side of the same house we set deutzias ( scabra against the [[brick]] - work and lemoynei and gracilis outside ) . in a wing corner , where melting snows crash down from a roof - valley , we placed the purple - flowered lespedeza penduliflorum , which each year dies to the ground before the snow - slides come , yet","it is not necessary to let the mud creating each adobe brick , plunge the mold into a tub of water to clear off any bits of clinging mud . then proceed with making the next [[brick]] . drying and curing bricks freshly created adobe bricks must be allowed to dry evenly .",,1,1,5,6,brick,,1910-20,1970-80
2530447289,false,finalized,6,11/5/2019 16:56:50,,3.17,0.373,"while it is no longer an official guide to navigation , it is still used by local mariners . unlike the highland light project , in which a [[federal]] agency - the army corps - is overseeing the operation , a private group , the nauset light preservation society , is the driving force behind the relocation , ms . burks says .","dooling in the office of district attorney swann , were asked , "" who gets the money to that district ? "" this situation , denounced by one [[federal]] official as "" one of the most outrageous "" ever brougnt to his attention , came about , according to the board members , because of two disgruntled men who had been certified ? for service .",,1,3,24,25,federal,,1990-00,1910-20
2530447290,false,finalized,5,11/5/2019 17:35:41,,2.0,0.894,""" a hush had fallen upon all . even the women and children peeping out of the palm - [[leaf]] hovels stopped their chatter and looked with wide - open eyes . illustration : "" tumwah , send the rain - clouds here "" "" build the fires !","door , listens there for a moment , then continues over to desk . he picks up the envelope , opens the flap , takes out the unbound script and begins to [[leaf]] through the pages . at this moment the sound of someone ' s footsteps in the hall makes him quickly replace the script into the envelope and throw it down on the desk .",,3,8,15,33,leaf,,1910-20,1950-60
2530447291,false,finalized,5,11/5/2019 16:50:17,,2.6,0.49,"i passed the place where i had discovered the dead fox and there picked up cavanaugh ' s trail - holes poked in the damp ground by the stride of his birch legs . stopping , i looked all around through the jumbled stickers and bushes , past the trees , and detected no movement but for a single [[leaf]] silently falling . i journeyed beyond the antonelli brothers "" lean - to temple where they hung their squirrel skins to dry and brewed sassafras tea .","all in return for ratification of the canal treaty ? just in the right spot , a fig [[leaf]] of democracy ! then hugo spadafora went and shot his mouth off .",,6,5,4,6,leaf,,1990-00,1970-80
2530447292,false,finalized,5,11/5/2019 17:07:19,,3.0,0.632, * wastewater . the [[federal]] government alleges ibp has violated ammonia limitations . ibp officials disagree .,"$ 54 . 2 billion amount the current [[federal]] deficit grew in july , to a total of $ 324 billion $ 29 . 2 billion amount the deficit grew in july 2002 , to a total of $ 145 .",,2,0,9,14,federal,,1990-00,1990-00
2530447293,false,finalized,5,11/5/2019 17:34:27,,1.6,0.8,never has a great property been under such vigorous attack on the stock exchange as sinclair . the declaration of a [[net]] production in the united states of 20 . 000 barrels of oil a day or nearly one - half its present refining capacity .,"a . yakovlev ' s [[net]] - work which used harry gold as its courier had sent technical calculations and data supplied by fuchs and diagrams of the explosive mold for the atomic bomb supplied by greenglass , together with a 12 - page report typed by ethel rosenberg based on her husband julius rosenberg ' s interrogation of greenglass . in canada lunan",,2,4,0,8,net,,1910-20,1950-60
2530447294,false,finalized,5,11/5/2019 17:42:48,,2.0,0.894,"the title page with the handwriting had been torn out . i held the [[spine]] of the thing , flipped through the pages , and shook it hard . the loan agency card was missing too .","notes and fling them into the waste basket before the eyes of the bearer , with an expression of perfect contempt . also , the secretary ' s admirers , and perhaps the secretary himself to some degree , felt that he was the president ' s chief monitor and by peremptory argument could sway that amiable but somewhat [[spine]] less personage into the course dictated by true wisdom and patriotism . an instance of this , important if true , is the vehement persuasion by which stanton is said to have modified the second inaugural , insisting that his superior was too ready to surrender power to the generals in the field .",,0,3,6,15,spine,,1970-80,1910-20
